Fecha;Precio pollo a pie;Peso promedio pollo (kg/unid.);Precio pollo en granja;Precio pollo en cd (Acopio);Precio pollo en minoristas;Precio gallina negra;Precio gallina colorada;Precio gallina reproductora;Precio huevo rosado
2023-01-28 00:00:00;6.52;2.73;6.23;6.52;9.79;14.36;7.93;9.65;6.75
2023-01-29 00:00:00;6.52;2.73;6.23;6.52;9.79;14.36;7.93;9.65;6.75
2023-01-30 00:00:00;6.41;2.71;6.14;6.41;9.72;14.33;7.93;9.9;6.67
2023-01-31 00:00:00;6.41;2.66;6.14;6.41;9.78;14.3;7.93;10;7.03
2023-02-01 00:00:00;6.92;2.66;6.64;6.92;10.25;14.27;7.93;9.87;7.1
2023-02-02 00:00:00;6.92;2.67;6.63;6.92;9.92;14.23;7.6;9.6;7.1
2023-02-03 00:00:00;6.92;2.67;6.64;6.92;10.32;14.2;7.6;9.75;7.2
2023-02-04 00:00:00;6.92;2.67;6.64;6.92;10.32;14.2;7.6;9.75;7.2
2023-02-05 00:00:00;6.92;2.67;6.64;6.92;10.32;14.2;7.6;9.75;7.2
2023-02-06 00:00:00;6.92;2.68;6.62;6.92;10.32;14.17;7.6;9.4;7.11
2023-02-07 00:00:00;7.32;2.64;7.02;7.32;10.3;14.14;7.6;9.4;7.46
2023-02-08 00:00:00;7.32;2.67;7.02;7.32;10.66;14.11;7.6;9.4;7.7
2023-02-09 00:00:00;7.32;2.64;7.02;7.32;10.43;14.08;7.6;9.55;7.74
2023-02-10 00:00:00;7.32;2.65;7.03;7.32;10.75;14.05;7.6;9.53;7.88
2023-02-11 00:00:00;7.32;2.65;7.03;7.32;10.75;14.05;7.6;9.53;7.88
2023-02-12 00:00:00;7.32;2.65;7.03;7.32;10.75;14.05;7.6;9.53;7.88
2023-02-13 00:00:00;7.72;2.62;7.44;7.72;11.14;14.02;7.6;9.4;7.7
2023-02-14 00:00:00;7.72;2.65;7.44;7.72;11.14;13.99;7.6;9.4;8.3
2023-02-15 00:00:00;7.72;2.65;7.43;7.72;11.11;13.96;7.6;9.4;7.97
2023-02-16 00:00:00;7.62;2.65;7.44;7.62;11.04;13.93;7.6;9.4;8.35
2023-02-17 00:00:00;7.62;2.65;7.44;7.62;11.08;13.9;10.1;9.4;8.33
2023-02-18 00:00:00;7.62;2.65;7.44;7.62;11.08;13.9;10.1;9.4;8.33
2023-02-19 00:00:00;7.62;2.65;7.44;7.62;11.08;13.9;10.1;9.4;8.33
2023-02-20 00:00:00;8.02;2.69;7.74;8.02;11.31;13.87;10.1;9.4;8.33
2023-02-21 00:00:00;8.22;2.67;7.93;8.22;11.17;13.84;10.1;9.4;8.03
2023-02-22 00:00:00;8.22;2.65;7.93;8.22;11.82;13.81;10.1;9.4;7.95
2023-02-23 00:00:00;8.22;2.66;7.94;8.22;11.4;13.78;10.1;9.4;7.99
2023-02-24 00:00:00;8.22;2.71;7.94;8.22;11.89;13.74;9.77;9.4;7.85
2023-02-25 00:00:00;8.22;2.71;7.94;8.22;11.89;13.74;9.77;9.4;7.85
2023-02-26 00:00:00;8.22;2.71;7.94;8.22;11.89;13.74;9.77;9.4;7.85
2023-02-27 00:00:00;8.22;2.67;7.93;8.22;11.86;13.71;9.77;9.4;7.94
2023-02-28 00:00:00;8.22;2.67;7.93;8.22;11.86;13.68;9.77;9.47;8.29
2023-03-01 00:00:00;8.22;2.64;7.94;8.22;11.98;13.65;9.77;10.5;8.3
2023-03-02 00:00:00;8.22;2.62;7.94;8.22;11.91;13.62;9.43;11;8.3
2023-03-03 00:00:00;8.22;2.67;7.95;8.22;11.99;13.59;9.43;11.1;8.38
2023-03-04 00:00:00;8.22;2.67;7.95;8.22;11.99;13.59;9.43;11.1;8.38
2023-03-05 00:00:00;8.22;2.67;7.95;8.22;11.99;13.59;9.43;11.1;8.38
2023-03-06 00:00:00;8.22;2.61;7.94;8.22;12.05;13.56;9.43;12;8.32
2023-03-07 00:00:00;8.22;2.67;7.94;8.22;12.01;13.53;9.43;12.17;8.78
2023-03-08 00:00:00;8.52;2.61;8.25;8.52;12.42;13.5;9.43;12.2;8.8
2023-03-09 00:00:00;8.52;2.64;8.26;8.52;12.15;13.5;9.43;11.75;8.8
2023-03-10 00:00:00;8.52;2.61;8.25;8.52;12.6;13.5;9.33;11.5;8.83
2023-03-11 00:00:00;8.52;2.61;8.25;8.52;12.6;13.5;9.33;11.5;8.83
2023-03-12 00:00:00;8.52;2.61;8.25;8.52;12.6;13.5;9.33;11.5;8.83
2023-03-13 00:00:00;8.52;2.58;8.25;8.52;12.59;13.5;9.43;11;8.8
2023-03-14 00:00:00;8.52;2.55;8.31;8.52;12.54;13.5;9.42;11;9.1
2023-03-15 00:00:00;8.53;2.55;8.32;8.53;12.78;13.5;9.4;10.67;9.14
2023-03-16 00:00:00;8.73;2.61;8.28;8.73;12.66;13.5;9.83;10.5;9.1
2023-03-17 00:00:00;8.73;2.52;8.29;8.73;12.84;13.5;9.83;10.58;9.1
2023-03-18 00:00:00;8.73;2.52;8.29;8.73;12.84;13.5;9.83;10.58;9.1
2023-03-19 00:00:00;8.73;2.52;8.29;8.73;12.84;13.5;9.83;10.58;9.1
2023-03-20 00:00:00;8.93;2.61;8.47;8.93;12.9;13.5;9.69;10.25;9.11
2023-03-21 00:00:00;8.93;2.59;8.45;8.93;12.84;13.5;9.83;10.5;9.21
2023-03-22 00:00:00;8.93;2.62;8.45;8.93;12.89;13.5;9.83;10.43;9.23
2023-03-23 00:00:00;8.93;2.62;8.45;8.93;12.88;13.5;9.83;10.5;9.25
2023-03-24 00:00:00;8.93;2.61;8.45;8.93;13.07;13.5;9.83;10.5;9.25
2023-03-25 00:00:00;8.93;2.61;8.45;8.93;13.07;13.5;9.83;10.5;9.25
2023-03-26 00:00:00;8.93;2.61;8.45;8.93;13.07;13.5;9.83;10.5;9.25
2023-03-27 00:00:00;8.83;2.59;8.45;8.83;12.8;13.5;9.83;10.5;9.23
2023-03-28 00:00:00;8.83;2.67;8.45;8.83;12.92;13.5;9.83;10.5;9.2
2023-03-29 00:00:00;8.83;2.7;8.45;8.83;12.85;13.5;9.83;10;9.2
2023-03-30 00:00:00;8.73;2.68;8.45;8.73;12.91;13.5;9.83;10.5;9.2
2023-03-31 00:00:00;8.63;2.66;8.35;8.63;12.82;13.5;10.1;11.5;9.18
2023-04-01 00:00:00;8.63;2.66;8.35;8.63;12.82;13.5;10.1;11.5;9.18
2023-04-02 00:00:00;8.63;2.66;8.35;8.63;12.82;13.5;10.1;11.5;9.18
2023-04-03 00:00:00;8.23;2.63;7.93;8.23;12.2;13.5;9.9;12;9.19
2023-04-04 00:00:00;8.23;2.64;7.93;8.23;12.62;13.5;10.5;12;9.05
2023-04-05 00:00:00;8.23;2.66;7.93;8.23;12.16;13.5;10.5;11.25;9.08
2023-04-06 00:00:00;8.33;2.65;8.04;8.33;12.39;13.5;10.37;11.69;9.1
2023-04-07 00:00:00;8.23;2.64;7.93;8.23;12.18;13.5;10.5;11.75;9.06
2023-04-08 00:00:00;8.23;2.64;7.93;8.23;12.18;13.5;10.5;11.75;9.06
2023-04-09 00:00:00;8.23;2.64;7.93;8.23;12.18;13.5;10.5;11.75;9.06
2023-04-10 00:00:00;8.23;2.66;7.9;8.23;11.95;13.5;10.5;11.17;9.06
2023-04-11 00:00:00;8.53;2.61;8.2;8.53;12.05;13.5;10.5;11.17;9.1
2023-04-12 00:00:00;8.53;2.6;8.21;8.53;12.45;13.5;10.5;11.17;9.18
2023-04-13 00:00:00;8.83;2.61;8.52;8.83;12.2;13.5;11.25;12;9.18
2023-04-14 00:00:00;8.83;2.57;8.52;8.83;12.52;13.5;11.25;12;9.26
2023-04-15 00:00:00;8.83;2.57;8.52;8.83;12.52;13.5;11.25;12;9.26
2023-04-16 00:00:00;8.83;2.57;8.52;8.83;12.52;13.5;11.25;12;9.26
2023-04-17 00:00:00;8.83;2.59;8.5;8.83;12.68;13.5;10.88;11.17;9.18
2023-04-18 00:00:00;8.83;2.65;8.5;8.83;12.55;13.5;11.25;10.75;9.45
2023-04-19 00:00:00;9.12;2.72;8.8;9.12;13.18;13.5;11.25;10.25;9.5
2023-04-20 00:00:00;9.12;2.7;8.78;9.12;12.79;13.5;11.25;10.5;9.54
2023-04-21 00:00:00;9.12;2.64;8.82;9.12;12.93;13.5;12.25;10.75;9.54
2023-04-22 00:00:00;9.12;2.64;8.82;9.12;12.93;13.5;12.25;10.75;9.54
2023-04-23 00:00:00;9.12;2.64;8.82;9.12;12.93;13.5;12.25;10.75;9.54
2023-04-24 00:00:00;9.12;2.63;8.79;9.12;13.16;13.5;11.5;10.5;9.51
2023-04-25 00:00:00;9.12;2.6;8.74;9.12;13.17;13.5;12.5;10.75;9.79
2023-04-26 00:00:00;9.02;2.53;8.72;9.02;13.21;13.5;12.5;9.75;9.7
2023-04-27 00:00:00;9.02;2.58;8.71;9.02;13.19;13.5;12.5;9.75;9.7
2023-04-28 00:00:00;9.07;2.58;8.74;9.07;13.19;13.5;12.5;10.19;9.73
2023-04-29 00:00:00;9.07;2.58;8.74;9.07;13.19;13.5;12.5;10.19;9.73
2023-04-30 00:00:00;9.07;2.58;8.74;9.07;13.19;13.5;12.5;10.19;9.73
2023-05-01 00:00:00;9.05;2.57;8.72;9.05;13.21;13.5;12.5;10.08;9.73
2023-05-02 00:00:00;8.52;2.59;8.15;8.52;13.21;13.5;12.5;9.5;9.6
2023-05-03 00:00:00;8.42;2.59;8.15;8.42;12.77;13.5;12.5;9.25;9.54
2023-05-04 00:00:00;8.42;2.6;8.15;8.42;12.77;13.5;12.5;9.25;9.48
2023-05-05 00:00:00;8.42;2.61;8.15;8.42;12.76;13.5;12.5;9.25;9.5
2023-05-06 00:00:00;8.42;2.61;8.15;8.42;12.76;13.5;12.5;9.25;9.5
2023-05-07 00:00:00;8.42;2.61;8.15;8.42;12.76;13.5;12.5;9.25;9.5
2023-05-08 00:00:00;8.42;2.6;8.12;8.42;12.57;13.5;12.5;9.25;9.53
2023-05-09 00:00:00;8.42;2.63;8.11;8.42;12.7;13.5;12.6;9.5;9.45
2023-05-10 00:00:00;8.42;2.64;8.1;8.42;12.48;13.5;12.6;9.5;9.5
2023-05-11 00:00:00;8.37;2.65;8.1;8.37;12.6;13.5;12.6;8.75;9.5
2023-05-12 00:00:00;8.37;2.59;8.1;8.37;12.4;13.5;12.6;8.75;9.55
2023-05-13 00:00:00;8.37;2.59;8.1;8.37;12.4;13.5;12.6;8.75;9.55
2023-05-14 00:00:00;8.37;2.59;8.1;8.37;12.4;13.5;12.6;8.75;9.55
2023-05-15 00:00:00;8.37;2.64;8.11;8.37;12.42;13.5;12.6;8.75;9.5
2023-05-16 00:00:00;8.37;2.66;8.1;8.37;12.42;13.5;12.6;8.75;9.55
2023-05-17 00:00:00;7.97;2.72;7.7;7.97;12.42;13.5;12.6;8.75;9.55
2023-05-18 00:00:00;7.97;2.68;7.7;7.97;12.42;13.5;12.6;8.9;9.55
2023-05-19 00:00:00;7.97;2.72;7.7;7.97;11.93;13.5;12.6;8.5;9.49
2023-05-20 00:00:00;7.97;2.72;7.7;7.97;11.93;13.5;12.6;8.5;9.49
2023-05-21 00:00:00;7.97;2.72;7.7;7.97;11.93;13.5;12.6;8.5;9.49
2023-05-22 00:00:00;7.47;2.7;7.08;7.47;11.53;13.5;12.6;8.5;9.54
2023-05-23 00:00:00;7.47;2.72;7.09;7.47;12.07;13.5;12.75;8.5;9.36
2023-05-24 00:00:00;7.47;2.74;7.1;7.47;11.38;13.5;12.75;8.25;9.23
2023-05-25 00:00:00;7.32;2.76;7;7.32;11.61;13.5;12.75;8.5;9.23
2023-05-26 00:00:00;6.82;2.75;6.47;6.82;10.97;13.5;12.75;8.5;9.2
2023-05-27 00:00:00;6.82;2.75;6.47;6.82;10.97;13.5;12.75;8.5;9.2
2023-05-28 00:00:00;6.82;2.75;6.47;6.82;10.97;13.5;12.75;8.5;9.2
2023-05-29 00:00:00;6.72;2.76;6.39;6.72;10.68;13.5;12.75;8.43;9.25
2023-05-30 00:00:00;6.62;2.77;6.31;6.62;11.01;13.5;12.75;8.43;9.14
2023-05-31 00:00:00;6.42;2.8;6.22;6.42;10.53;13.5;12.6;8.77;9.15
2023-06-01 00:00:00;6.42;2.79;6.13;6.42;10.73;13.5;12.6;8.43;9.15
2023-06-02 00:00:00;5.82;2.81;5.71;5.82;9.9;13.49;12.27;8.25;9.2
2023-06-03 00:00:00;5.82;2.81;5.71;5.82;9.9;13.49;12.27;8.25;9.2
2023-06-04 00:00:00;5.82;2.81;5.71;5.82;9.9;13.49;12.27;8.25;9.2
2023-06-05 00:00:00;5.32;2.75;4.92;5.32;9.69;13.49;11.6;8.25;9.16
2023-06-06 00:00:00;5.32;2.8;4.9;5.32;10.04;13.48;11.6;8.5;9.26
2023-06-07 00:00:00;5.17;2.78;4.79;5.17;9.38;13.48;11.6;8.5;9.35
2023-06-08 00:00:00;4.92;2.79;4.72;4.92;9.38;13.47;11.26;9.25;9.33
2023-06-09 00:00:00;4.82;2.77;4.64;4.82;8.93;13.47;11.26;9.25;9.23
2023-06-10 00:00:00;4.82;2.77;4.64;4.82;8.93;13.47;11.26;9.25;9.23
2023-06-11 00:00:00;4.82;2.77;4.64;4.82;8.93;13.47;11.26;9.25;9.23
2023-06-12 00:00:00;4.82;2.74;4.65;4.82;8.53;13.46;11.27;9.83;9.29
2023-06-13 00:00:00;5.32;2.68;5.15;5.32;9.05;13.46;11.27;9.5;9.2
2023-06-14 00:00:00;5.32;2.73;5.15;5.32;9.02;13.45;11.27;9.25;9.25
2023-06-15 00:00:00;6.02;2.73;5.86;6.02;8.83;13.45;11.27;9.5;9.2
2023-06-16 00:00:00;6.02;2.74;5.85;6.02;9.51;13.44;11.27;9.17;9.2
2023-06-17 00:00:00;6.02;2.74;5.85;6.02;9.51;13.44;11.27;9.17;9.2
2023-06-18 00:00:00;6.02;2.74;5.85;6.02;9.51;13.44;11.27;9.17;9.2
2023-06-19 00:00:00;6.42;2.73;6.24;6.42;9.91;13.44;10.83;9.75;9.21
2023-06-20 00:00:00;6.42;2.72;6.25;6.42;9.48;13.43;10.83;9.5;9.11
2023-06-21 00:00:00;6.42;2.7;6.24;6.42;9.96;13.43;10.83;9.5;9.08
2023-06-22 00:00:00;6.72;2.7;6.54;6.72;9.79;13.43;10.83;9.5;9.03
2023-06-23 00:00:00;6.72;2.76;6.54;6.72;10.2;13.43;10.83;9.5;9.03
2023-06-24 00:00:00;6.72;2.76;6.54;6.72;10.2;13.43;10.83;9.5;9.03
2023-06-25 00:00:00;6.72;2.76;6.54;6.72;10.2;13.43;10.83;9.5;9.03
2023-06-26 00:00:00;7.12;2.71;6.94;7.12;10.47;13.43;10.83;10.83;9.06
2023-06-27 00:00:00;7.12;2.73;6.94;7.12;10.21;13.43;10.83;11.5;9
2023-06-28 00:00:00;7.12;2.69;6.94;7.12;10.59;13.43;10.97;11.25;9
2023-06-29 00:00:00;7.02;2.72;6.84;7.02;10.42;13.43;10.87;10.77;9.01
2023-06-30 00:00:00;7.12;2.71;6.94;7.12;10.53;13.43;10.88;11.19;9
2023-07-01 00:00:00;7.12;2.71;6.94;7.12;10.53;13.43;10.88;11.19;9
2023-07-02 00:00:00;7.12;2.71;6.94;7.12;10.53;13.43;10.88;11.19;9
2023-07-03 00:00:00;7.12;2.74;6.93;7.12;10.59;13.43;11.73;11.5;9
2023-07-04 00:00:00;7.12;2.71;6.93;7.12;10.59;13.43;11.73;11.5;9.08
2023-07-05 00:00:00;7.12;2.74;6.93;7.12;10.52;13.43;11.73;11.75;9.05
2023-07-06 00:00:00;7.12;2.74;6.93;7.12;10.55;13.43;11.73;10.43;9.05
2023-07-07 00:00:00;7.12;2.77;6.93;7.12;10.55;13.43;11.9;10.6;9.05
2023-07-08 00:00:00;7.12;2.77;6.93;7.12;10.55;13.43;11.9;10.6;9.05
2023-07-09 00:00:00;7.12;2.77;6.93;7.12;10.55;13.43;11.9;10.6;9.05
2023-07-10 00:00:00;7.12;2.69;6.92;7.12;10.46;13.43;11.9;10.35;9.06
2023-07-11 00:00:00;7.12;2.68;6.93;7.12;10.51;13.43;11.9;10.35;9.08
2023-07-12 00:00:00;7.12;2.72;6.93;7.12;10.56;13.43;12.07;10.35;9.08
2023-07-13 00:00:00;7.12;2.7;6.93;7.12;10.52;13.43;12.07;10.35;9.08
2023-07-14 00:00:00;7.12;2.68;6.93;7.12;10.52;13.43;12.07;10.2;9.08
2023-07-15 00:00:00;7.12;2.68;6.93;7.12;10.52;13.43;12.07;10.2;9.08
2023-07-16 00:00:00;7.12;2.68;6.93;7.12;10.52;13.43;12.07;10.2;9.08
2023-07-17 00:00:00;7.12;2.74;6.93;7.12;10.51;13.43;12.07;10.45;9.08
2023-07-18 00:00:00;7.12;2.68;6.93;7.12;10.53;13.43;12.23;10.45;9.1
2023-07-19 00:00:00;7.12;2.72;6.93;7.12;10.53;13.43;12.23;10.45;9.1
2023-07-20 00:00:00;7.12;2.64;6.93;7.12;10.52;13.43;12.23;10.45;9.08
2023-07-21 00:00:00;7.12;2.63;6.94;7.12;10.5;13.43;12.23;10.4;9.08
2023-07-22 00:00:00;7.12;2.63;6.94;7.12;10.5;13.43;12.23;10.4;9.08
2023-07-23 00:00:00;7.12;2.63;6.94;7.12;10.5;13.43;12.23;10.4;9.08
2023-07-24 00:00:00;7.12;2.63;6.93;7.12;10.48;13.43;12.23;10.57;9.09
2023-07-25 00:00:00;7.12;2.68;6.94;7.12;10.5;13.43;12.23;10.45;8.95
2023-07-26 00:00:00;7.12;2.71;6.93;7.12;10.43;13.43;12.23;9.95;8.95
2023-07-27 00:00:00;7.12;2.66;6.94;7.12;10.47;13.43;12.23;10.34;8.99
2023-07-28 00:00:00;7.12;2.67;6.93;7.12;10.45;13.43;12.23;10.32;8.95
2023-07-29 00:00:00;7.12;2.67;6.93;7.12;10.45;13.43;12.23;10.32;8.95
2023-07-30 00:00:00;7.12;2.67;6.93;7.12;10.45;13.43;12.23;10.32;8.95
2023-07-31 00:00:00;7.12;2.73;6.94;7.12;10.5;13.43;12.23;9.97;8.91
2023-08-01 00:00:00;7.12;2.76;6.93;7.12;10.46;13.43;12.23;10.18;9
2023-08-02 00:00:00;6.82;2.74;6.63;6.82;10.28;13.43;12.23;10.03;8.98
2023-08-03 00:00:00;6.82;2.78;6.63;6.82;10.39;13.43;12.23;9.8;8.9
2023-08-04 00:00:00;6.82;2.76;6.63;6.82;10.03;13.43;12.23;9.97;8.9
2023-08-05 00:00:00;6.82;2.76;6.63;6.82;10.03;13.43;12.23;9.97;8.9
2023-08-06 00:00:00;6.82;2.76;6.63;6.82;10.03;13.43;12.23;9.97;8.9
2023-08-07 00:00:00;6.82;2.73;6.64;6.82;10.19;13.43;12.23;9.13;8.9
2023-08-08 00:00:00;6.82;2.77;6.63;6.82;10.19;13.43;12.23;8.97;8.9
2023-08-09 00:00:00;6.82;2.77;6.62;6.82;10.22;13.43;12.23;8.87;8.9
2023-08-10 00:00:00;6.82;2.8;6.62;6.82;10.16;13.43;12.23;8.63;8.98
2023-08-11 00:00:00;6.82;2.79;6.63;6.82;10.15;13.43;12.23;8.37;8.98
2023-08-12 00:00:00;6.82;2.79;6.63;6.82;10.15;13.43;12.23;8.37;8.98
2023-08-13 00:00:00;6.82;2.79;6.63;6.82;10.15;13.43;12.23;8.37;8.98
2023-08-14 00:00:00;6.82;2.8;6.57;6.82;10.08;13.43;12.23;8.05;8.94
2023-08-15 00:00:00;6.77;2.82;6.57;6.77;10.15;13.43;12.4;7.6;8.96
2023-08-16 00:00:00;6.72;2.79;6.52;6.72;10.08;13.43;12.4;7.6;8.95
2023-08-17 00:00:00;6.67;2.77;6.47;6.67;10.1;13.43;12.4;7.3;8.98
2023-08-18 00:00:00;6.62;2.74;6.42;6.62;10.07;13.43;12.4;7.37;8.95
2023-08-19 00:00:00;6.62;2.74;6.42;6.62;10.07;13.43;12.4;7.37;8.95
2023-08-20 00:00:00;6.62;2.74;6.42;6.62;10.07;13.43;12.4;7.37;8.95
2023-08-21 00:00:00;6.22;2.81;6.01;6.22;9.62;13.43;12.4;6.73;8.96
2023-08-22 00:00:00;6.22;2.8;5.96;6.22;9.92;13.43;12.4;6.63;8.9
2023-08-23 00:00:00;6.12;2.8;5.94;6.12;9.54;13.43;12.4;6.6;8.9
2023-08-24 00:00:00;6.12;2.79;5.86;6.12;9.74;13.43;12.4;6.4;8.88
2023-08-25 00:00:00;5.67;2.81;5.54;5.67;9.23;13.43;12.4;6.23;8.88
2023-08-26 00:00:00;5.67;2.81;5.54;5.67;9.23;13.43;12.4;6.23;8.88
2023-08-27 00:00:00;5.67;2.81;5.54;5.67;9.23;13.43;12.4;6.23;8.88
2023-08-28 00:00:00;5.57;2.79;5.21;5.57;9.19;13.43;12.4;5.4;8.89
2023-08-29 00:00:00;5.57;2.8;5.18;5.57;9.32;13.43;12.4;5.45;8.8
2023-08-30 00:00:00;5.73;2.8;5.45;5.73;9.21;13.43;12.4;5.87;8.85
2023-08-31 00:00:00;5.47;2.82;5.08;5.47;9.21;13.43;12.4;5.2;8.78
2023-09-01 00:00:00;5.47;2.81;5.08;5.47;9.16;13.43;12.23;5.37;8.75
2023-09-02 00:00:00;5.47;2.81;5.08;5.47;9.16;13.43;12.23;5.37;8.75
2023-09-03 00:00:00;5.47;2.81;5.08;5.47;9.16;13.43;12.23;5.37;8.75
2023-09-04 00:00:00;5.47;2.79;5.03;5.47;8.9;13.43;12.23;5.3;8.78
2023-09-05 00:00:00;5.37;2.79;4.99;5.37;9.03;13.43;12.23;5.4;8.75
2023-09-06 00:00:00;4.97;2.78;4.58;4.97;8.74;13.43;12.4;5.4;8.73
2023-09-07 00:00:00;4.67;2.79;4.28;4.67;8.93;13.43;12.4;5.3;8.73
2023-09-08 00:00:00;4.52;2.8;4.24;4.52;8.37;13.43;12.4;5.4;8.73
2023-09-09 00:00:00;4.52;2.8;4.24;4.52;8.37;13.43;12.4;5.4;8.73
2023-09-10 00:00:00;4.52;2.8;4.24;4.52;8.37;13.43;12.4;5.4;8.73
2023-09-11 00:00:00;4.42;2.74;4.12;4.42;8.28;13.43;12.4;5.3;8.73
2023-09-12 00:00:00;4.42;2.76;4.14;4.42;8.46;13.43;12.4;5.4;8.78
2023-09-13 00:00:00;5.02;2.74;4.74;5.02;8.62;13.43;12.4;5.3;8.75
2023-09-14 00:00:00;5.02;2.72;4.74;5.02;8.42;13.43;12.4;5.4;8.75
2023-09-15 00:00:00;5.02;2.72;4.74;5.02;8.52;13.43;12.4;5.4;8.73
2023-09-16 00:00:00;5.02;2.72;4.74;5.02;8.52;13.43;12.4;5.4;8.73
2023-09-17 00:00:00;5.02;2.72;4.74;5.02;8.52;13.43;12.4;5.4;8.73
2023-09-18 00:00:00;5.47;2.73;5.23;5.47;8.84;13.43;12.23;5.4;8.75
2023-09-19 00:00:00;5.47;2.75;5.21;5.47;8.66;13.43;12.23;5.23;8.7
2023-09-20 00:00:00;5.47;2.67;5.21;5.47;8.87;13.43;12.23;5.23;8.68
2023-09-21 00:00:00;5.47;2.8;5.05;5.47;8.74;13.43;12.23;5.23;8.68
2023-09-22 00:00:00;5.27;2.8;5;5.27;8.8;13.43;12.23;5.23;8.63
2023-09-23 00:00:00;5.27;2.8;5;5.27;8.8;13.43;12.23;5.23;8.63
2023-09-24 00:00:00;5.27;2.8;5;5.27;8.8;13.43;12.23;5.23;8.63
2023-09-25 00:00:00;4.67;2.79;4.42;4.67;8.41;13.43;12.23;5.23;8.67
2023-09-26 00:00:00;4.57;2.8;4.36;4.57;8.69;13.43;12.23;5.23;8.63
2023-09-27 00:00:00;4.52;2.79;4.35;4.52;8.31;13.43;12.23;5.23;8.63
